Student_ID,Name,Age,Gender,Institution_Type,Board,Department,Class_Semester,Attendance,Study_Hours,Assignment_Completion,Previous_GPA,Participation_Score,Internet_Usage,Sleep_Hours,Subject_1_Name,Subject_1_Score,Subject_2_Name,Subject_2_Score,Subject_3_Name,Subject_3_Score,Subject_4_Name,Subject_4_Score,Subject_5_Name,Subject_5_Score,Final_Score,GPA,Grade,Academic_Health_Score,Risk_Level
STU02974,Meera Verma,21,Male,Engineering,N/A,Computer Science,Semester 6,83.67,4.39,89.38,6.92,6.4,1.66,5.31,Engineering_Mathematics,62.15,Programming,52.26,Data_Structures,65.14,DBMS,67.38,Operating_Systems,52.51,62.73,6.27,B,73.11,Low_Risk
STU02975,Aadhya Chopra,17,Other,School,CBSE,General,Class 10,91.91,4.58,64.75,7.59,8.16,0.46,6.11,Mathematics,43.68,Science,75.49,Social_Science,73.71,English,59.93,Second_Language,84.71,77.79,7.78,A,73.44,Low_Risk
STU02976,Vikram Agarwal,16,Male,School,ICSE,General,Class 7,75.88,2.19,60.67,5.87,6.71,0.91,5.81,Mathematics,64.14,Science,80.37,Social_Science,60.43,English,63.81,Second_Language,56.5,58.95,5.9,C,60.43,High_Risk
STU02977,Siddharth Reddy,18,Female,Diploma,N/A,Polytechnic - Mechanical,Semester 6,81.98,0.63,67.81,10.0,6.35,2.25,7.44,Core_Subject_1,57.05,Core_Subject_2,46.43,Laboratory,60.08,Workshop,77.65,Elective,68.22,63.36,6.34,B,59.29,High_Risk
STU02978,Yash Iyer,19,Male,Commerce,N/A,Economics,Semester 2,93.48,7.63,89.58,10.0,7.57,5.69,7.73,Accountancy,72.0,Business_Studies,68.33,Economics,66.74,Statistics,85.04,Elective,72.66,76.67,7.67,A,87.94,Low_Risk
STU02979,Aanya Iyer,24,Male,Postgraduate,N/A,M.Sc Computer Science,Semester 2,69.78,3.63,76.24,7.13,6.47,3.3,7.58,Core_Subject_1,67.16,Core_Subject_2,80.68,Research_Methodology,65.68,Elective,38.05,Seminar,54.22,63.08,6.31,B,64.03,Medium_Risk
STU02980,Navya Malhotra,20,Female,Arts_Science,N/A,Psychology,Semester 7,96.64,5.14,92.73,6.34,8.76,1.88,4.88,Core_Subject_1,66.44,Core_Subject_2,76.48,Core_Subject_3,58.91,Language,84.24,Elective,67.6,65.11,6.51,B,82.91,Low_Risk
STU02981,Ishita Singh,20,Male,Diploma,N/A,Polytechnic - Mechanical,Semester 6,75.38,5.34,100.0,7.04,7.08,1.35,7.14,Core_Subject_1,63.8,Core_Subject_2,70.06,Laboratory,71.39,Workshop,60.18,Elective,84.19,65.76,6.58,B,77.22,Low_Risk
STU02982,Vikram Menon,22,Other,Arts_Science,N/A,Mathematics,Semester 7,49.82,9.05,64.89,5.16,5.66,2.37,6.25,Core_Subject_1,54.26,Core_Subject_2,73.9,Core_Subject_3,49.58,Language,52.62,Elective,70.01,54.04,5.4,C,65.43,Medium_Risk
STU02983,Rohan Kapoor,23,Male,Engineering,N/A,Electrical,Semester 4,69.0,4.65,84.9,5.59,6.5,0.88,7.25,Engineering_Mathematics,47.46,Programming,69.4,Data_Structures,68.55,DBMS,44.01,Operating_Systems,58.3,53.24,5.32,C,67.14,Medium_Risk
STU02984,Sai Rao,13,Male,School,CBSE,General,Class 11,69.02,1.78,100.0,3.11,8.16,4.67,6.45,Mathematics,62.12,Science,59.2,Social_Science,52.14,English,44.36,Second_Language,66.4,47.06,4.71,D,62.8,Medium_Risk
STU02985,Om Kapoor,23,Female,Commerce,N/A,B.Com General,Semester 4,77.82,4.76,44.37,7.15,6.43,2.67,7.17,Accountancy,59.53,Business_Studies,64.37,Economics,58.54,Statistics,57.33,Elective,63.03,63.95,6.4,B,63.16,Medium_Risk
STU02986,Om Gupta,18,Other,Arts_Science,N/A,Chemistry,Semester 5,80.15,6.07,68.68,9.13,6.18,1.94,6.34,Core_Subject_1,74.83,Core_Subject_2,95.0,Core_Subject_3,64.23,Language,58.56,Elective,63.51,71.02,7.1,A,74.76,Low_Risk
STU02987,Zara Mehta,22,Other,Engineering,N/A,Electronics,Semester 2,73.23,7.12,67.37,8.73,4.67,3.49,7.3,Engineering_Mathematics,85.02,Programming,72.68,Data_Structures,60.4,DBMS,85.11,Operating_Systems,57.56,60.41,6.04,B,74.95,Low_Risk
STU02988,Aanya Reddy,20,Male,Diploma,N/A,Polytechnic - Civil,Semester 1,84.58,2.65,42.0,3.23,3.44,1.35,6.3,Core_Subject_1,49.57,Core_Subject_2,74.94,Laboratory,38.62,Workshop,42.98,Elective,48.64,37.13,3.71,F,57.38,High_Risk
STU02989,Zara Malhotra,20,Other,Commerce,N/A,B.Com General,Semester 1,74.75,5.22,28.34,6.53,7.44,4.29,9.64,Accountancy,54.34,Business_Studies,70.47,Economics,76.37,Statistics,59.98,Elective,56.46,48.65,4.87,D,60.76,High_Risk
STU02990,Ishaan Verma,18,Other,Diploma,N/A,Polytechnic - Civil,Semester 3,83.15,6.99,62.85,6.21,8.66,3.3,7.97,Core_Subject_1,60.86,Core_Subject_2,73.76,Laboratory,72.89,Workshop,72.0,Elective,75.94,70.23,7.02,A,76.93,Low_Risk
STU02991,Ananya Kumar,22,Other,Postgraduate,N/A,MBA,Semester 4,77.69,1.08,87.77,6.06,5.91,2.26,7.85,Core_Subject_1,53.83,Core_Subject_2,51.72,Research_Methodology,61.51,Elective,61.82,Seminar,63.33,55.84,5.58,C,62.07,Medium_Risk
STU02992,Vivaan Nair,18,Male,Diploma,N/A,Polytechnic - Civil,Semester 3,86.0,7.95,64.47,7.13,7.55,7.98,7.47,Core_Subject_1,68.55,Core_Subject_2,79.41,Laboratory,60.97,Workshop,86.32,Elective,78.13,67.5,6.75,B,81.54,Low_Risk
STU02993,Kiara Rao,19,Other,Diploma,N/A,Polytechnic - Mechanical,Semester 5,62.71,0.58,87.38,5.16,5.44,2.2,7.6,Core_Subject_1,60.01,Core_Subject_2,56.27,Laboratory,39.88,Workshop,57.94,Elective,36.21,45.36,4.54,D,53.38,High_Risk
STU02994,Siddharth Sharma,18,Other,Engineering,N/A,Electronics,Semester 3,66.4,6.89,89.98,6.02,6.95,2.0,4.66,Engineering_Mathematics,73.68,Programming,87.48,Data_Structures,62.2,DBMS,80.22,Operating_Systems,61.3,66.5,6.65,B,76.71,Low_Risk
STU02995,Myra Patel,17,Female,Arts_Science,N/A,Chemistry,Semester 6,81.99,2.13,71.85,5.05,5.46,3.77,7.75,Core_Subject_1,71.0,Core_Subject_2,49.11,Core_Subject_3,51.78,Language,55.77,Elective,66.82,48.74,4.87,D,63.11,Medium_Risk
STU02996,Sanjay Joshi,20,Male,Diploma,N/A,Polytechnic - Computer,Semester 6,78.72,5.39,83.07,4.01,2.61,4.87,7.38,Core_Subject_1,78.19,Core_Subject_2,52.38,Laboratory,47.23,Workshop,33.47,Elective,56.33,52.8,5.28,C,71.02,Low_Risk
STU02997,Aadhya Nair,22,Male,Postgraduate,N/A,M.A Economics,Semester 1,77.69,5.51,72.89,6.38,6.34,3.02,6.46,Core_Subject_1,67.54,Core_Subject_2,80.69,Research_Methodology,74.2,Elective,62.55,Seminar,65.28,57.75,5.78,C,73.06,Low_Risk
STU02998,Myra Kumar,23,Female,Postgraduate,N/A,MBA,Semester 3,71.96,4.98,51.85,7.69,3.7,1.05,6.06,Core_Subject_1,65.49,Core_Subject_2,53.74,Research_Methodology,69.16,Elective,58.07,Seminar,71.02,62.1,6.21,B,63.87,Medium_Risk
STU02999,Meera Malhotra,19,Male,Arts_Science,N/A,Chemistry,Semester 7,91.91,5.95,73.0,8.35,4.21,5.11,6.48,Core_Subject_1,48.77,Core_Subject_2,73.63,Core_Subject_3,71.03,Language,73.91,Elective,88.16,72.63,7.26,A,79.42,Low_Risk
STU03000,Aarav Verma,19,Other,Engineering,N/A,Civil,Semester 8,83.23,3.56,57.2,6.92,4.03,2.26,6.13,Engineering_Mathematics,63.56,Programming,56.22,Data_Structures,57.38,DBMS,52.52,Operating_Systems,70.78,50.01,5.0,C,64.49,Medium_Risk
STU03001,Aditi Sharma,22,Male,Commerce,N/A,Economics,Semester 3,94.84,0.0,52.42,8.24,8.45,6.92,7.3,Accountancy,53.65,Business_Studies,61.45,Economics,53.78,Statistics,77.0,Elective,60.63,64.09,6.41,B,59.0,High_Risk
STU03002,Sai Iyer,12,Female,School,CBSE,General,Class 7,79.74,3.5,80.82,5.87,8.09,1.41,7.19,Mathematics,62.16,Science,68.95,Social_Science,71.03,English,65.8,Second_Language,68.34,63.34,6.33,B,69.64,Low_Risk
STU03003,Neha Verma,22,Male,Postgraduate,N/A,MBA,Semester 4,61.89,5.18,75.34,4.46,6.07,2.87,8.49,Core_Subject_1,53.43,Core_Subject_2,44.57,Research_Methodology,62.66,Elective,65.0,Seminar,56.57,50.48,5.05,C,63.79,Medium_Risk
STU03004,Reyansh Chopra,19,Other,Commerce,N/A,Banking,Semester 6,97.25,6.06,67.63,5.49,6.34,1.32,8.05,Accountancy,64.58,Business_Studies,73.48,Economics,70.73,Statistics,69.57,Elective,57.6,65.07,6.51,B,79.52,Low_Risk
STU03005,Sanjay Joshi,22,Male,Diploma,N/A,Polytechnic - Civil,Semester 1,78.79,2.56,62.24,9.69,5.29,3.38,5.71,Core_Subject_1,90.33,Core_Subject_2,69.16,Laboratory,67.09,Workshop,55.9,Elective,58.94,64.96,6.5,B,63.51,Medium_Risk
STU03006,Aditi Joshi,20,Other,Diploma,N/A,Polytechnic - Mechanical,Semester 4,99.35,3.99,84.53,4.4,7.62,0.13,9.42,Core_Subject_1,68.84,Core_Subject_2,62.58,Laboratory,65.67,Workshop,68.89,Elective,72.01,69.18,6.92,B,78.55,Low_Risk
STU03007,Arjun Singh,18,Other,Commerce,N/A,Banking,Semester 3,66.27,7.94,60.21,5.82,4.32,4.23,7.26,Accountancy,76.94,Business_Studies,57.45,Economics,56.07,Statistics,74.34,Elective,66.94,65.09,6.51,B,71.68,Low_Risk
STU03008,Neha Reddy,21,Other,Arts_Science,N/A,Chemistry,Semester 4,97.53,6.83,63.86,9.84,4.09,3.33,7.73,Core_Subject_1,88.87,Core_Subject_2,70.95,Core_Subject_3,39.37,Language,78.35,Elective,95.64,71.97,7.2,A,82.64,Low_Risk
STU03009,Karthik Joshi,22,Male,Diploma,N/A,Polytechnic - Civil,Semester 8,99.84,2.21,61.37,7.87,8.21,6.09,6.81,Core_Subject_1,62.42,Core_Subject_2,61.84,Laboratory,57.47,Workshop,66.51,Elective,58.8,57.35,5.73,C,68.08,Low_Risk
STU03010,Varun Malhotra,29,Female,Postgraduate,N/A,M.Com,Semester 2,84.61,7.39,59.52,5.08,7.33,5.0,8.11,Core_Subject_1,62.84,Core_Subject_2,70.14,Research_Methodology,66.96,Elective,64.3,Seminar,51.69,58.26,5.83,C,75.79,Low_Risk
STU03011,Aadhya Rao,18,Male,Diploma,N/A,Polytechnic - Civil,Semester 5,100.0,6.56,71.0,6.59,6.56,0.14,10.0,Core_Subject_1,80.21,Core_Subject_2,66.07,Laboratory,45.71,Workshop,79.88,Elective,49.12,63.73,6.37,B,81.64,Low_Risk
STU03012,Krishna Desai,16,Female,School,CBSE,General,Class 11,64.38,4.5,32.77,7.3,6.21,4.61,8.37,Mathematics,41.71,Science,49.39,Social_Science,68.46,English,72.3,Second_Language,51.07,50.14,5.01,C,54.49,High_Risk
STU03013,Tanvi Singh,17,Other,Commerce,N/A,Accounting & Finance,Semester 4,73.97,3.09,67.99,5.65,6.08,3.17,8.4,Accountancy,42.09,Business_Studies,49.79,Economics,74.78,Statistics,73.79,Elective,35.28,45.56,4.56,D,61.01,High_Risk
STU03014,Riya Chopra,22,Female,Postgraduate,N/A,MBA,Semester 3,74.07,2.99,86.35,6.67,7.46,4.24,7.97,Core_Subject_1,71.86,Core_Subject_2,65.79,Research_Methodology,67.65,Elective,59.9,Seminar,73.47,67.37,6.74,B,67.61,Medium_Risk
STU03015,Krishna Mehta,21,Other,Diploma,N/A,Polytechnic - Mechanical,Semester 3,75.35,3.02,53.49,10.0,9.5,5.71,7.48,Core_Subject_1,55.72,Core_Subject_2,60.65,Laboratory,73.33,Workshop,75.06,Elective,50.06,63.94,6.39,B,60.35,High_Risk
STU03016,Aarav Rao,18,Male,Diploma,N/A,Polytechnic - Civil,Semester 8,71.35,1.29,73.45,7.75,5.0,0.92,8.19,Core_Subject_1,69.7,Core_Subject_2,50.47,Laboratory,59.92,Workshop,50.31,Elective,69.56,58.06,5.81,C,57.89,High_Risk
STU03017,Nikhil Kapoor,23,Female,Arts_Science,N/A,Mathematics,Semester 7,100.0,4.41,100.0,5.76,3.09,4.8,6.07,Core_Subject_1,67.93,Core_Subject_2,74.11,Core_Subject_3,67.06,Language,63.69,Elective,66.2,71.71,7.17,A,82.96,Low_Risk
STU03018,Shreya Patel,23,Female,Commerce,N/A,B.Com General,Semester 5,70.67,6.22,98.34,7.16,8.42,1.24,6.79,Accountancy,61.88,Business_Studies,57.22,Economics,85.81,Statistics,59.11,Elective,60.3,64.45,6.45,B,76.16,Low_Risk
STU03019,Myra Bansal,22,Male,Commerce,N/A,Economics,Semester 6,61.9,6.84,77.38,7.13,6.95,4.63,7.1,Accountancy,65.97,Business_Studies,67.15,Economics,67.89,Statistics,61.05,Elective,63.38,57.33,5.73,C,70.5,Low_Risk
STU03020,Zara Sharma,12,Other,School,ICSE,General,Class 10,80.8,1.1,83.82,7.93,3.08,3.24,7.14,Mathematics,78.37,Science,55.87,Social_Science,57.21,English,62.05,Second_Language,61.32,60.36,6.04,B,63.52,Medium_Risk
STU03021,Aadhya Desai,23,Female,Diploma,N/A,Polytechnic - Computer,Semester 2,88.77,3.17,55.88,7.97,3.47,2.03,9.69,Core_Subject_1,67.57,Core_Subject_2,42.18,Laboratory,62.31,Workshop,58.92,Elective,48.72,58.2,5.82,C,64.16,Medium_Risk
STU03022,Om Pillai,20,Male,Diploma,N/A,Polytechnic - Civil,Semester 8,86.04,5.27,72.27,6.39,6.62,1.22,6.39,Core_Subject_1,86.67,Core_Subject_2,78.89,Laboratory,57.83,Workshop,57.13,Elective,69.82,68.5,6.85,B,75.27,Low_Risk
STU03023,Priya Rao,17,Male,School,ICSE,General,Class 12,85.0,5.12,75.63,5.59,7.91,7.36,5.44,Mathematics,58.93,Science,68.98,Social_Science,60.15,English,53.83,Second_Language,52.54,62.75,6.27,B,72.39,Low_Risk
STU03024,Meera Mehta,13,Male,School,ICSE,General,Class 7,72.59,9.1,66.91,8.02,6.53,0.61,6.73,Mathematics,80.59,Science,52.73,Social_Science,71.73,English,84.3,Second_Language,84.5,59.99,6.0,C,77.48,Low_Risk
STU03025,Priya Mehta,29,Other,Postgraduate,N/A,M.Sc Computer Science,Semester 1,82.07,0.0,97.64,4.36,9.73,1.5,5.61,Core_Subject_1,61.77,Core_Subject_2,62.63,Research_Methodology,53.66,Elective,58.55,Seminar,49.36,60.65,6.06,B,62.55,Medium_Risk
STU03026,Vihaan Gupta,22,Male,Engineering,N/A,Electrical,Semester 3,91.89,6.67,76.01,6.99,6.91,4.61,6.99,Engineering_Mathematics,74.49,Programming,77.67,Data_Structures,64.05,DBMS,64.88,Operating_Systems,77.68,75.31,7.53,A,81.99,Low_Risk
STU03027,Aditi Agarwal,22,Other,Diploma,N/A,Polytechnic - Civil,Semester 7,85.1,7.52,59.37,7.98,2.52,1.47,6.56,Core_Subject_1,61.82,Core_Subject_2,68.15,Laboratory,73.43,Workshop,65.37,Elective,76.47,50.21,5.02,C,77.71,Low_Risk
STU03028,Siddharth Menon,17,Male,Arts_Science,N/A,English Literature,Semester 6,64.75,5.51,51.15,10.0,8.22,1.93,5.9,Core_Subject_1,71.61,Core_Subject_2,59.8,Core_Subject_3,56.48,Language,64.53,Elective,52.86,58.56,5.86,C,61.93,Medium_Risk
STU03029,Karthik Menon,18,Male,Engineering,N/A,Electrical,Semester 8,88.4,1.93,30.4,6.23,4.14,0.91,7.64,Engineering_Mathematics,64.58,Programming,60.96,Data_Structures,35.88,DBMS,74.71,Operating_Systems,62.97,57.87,5.79,C,56.8,High_Risk
STU03030,Pooja Chopra,22,Female,Postgraduate,N/A,M.A Economics,Semester 3,83.65,4.06,89.91,5.23,4.52,3.08,7.7,Core_Subject_1,59.64,Core_Subject_2,73.25,Research_Methodology,51.45,Elective,56.1,Seminar,57.6,65.66,6.57,B,72.31,Low_Risk
STU03031,Meera Gupta,25,Male,Postgraduate,N/A,M.A Economics,Semester 3,90.34,2.13,62.23,5.46,6.89,3.01,6.16,Core_Subject_1,77.86,Core_Subject_2,61.7,Research_Methodology,52.85,Elective,51.57,Seminar,52.85,55.34,5.53,C,64.24,Medium_Risk
STU03032,Ishaan Agarwal,13,Male,School,CBSE,General,Class 11,78.99,5.59,64.68,5.23,3.64,2.65,5.45,Mathematics,47.11,Science,88.22,Social_Science,73.41,English,55.53,Second_Language,57.62,71.38,7.14,A,70.65,Low_Risk
STU03033,Vivaan Sharma,11,Male,School,CBSE,General,Class 8,88.92,6.61,98.39,6.75,6.44,3.3,5.54,Mathematics,61.37,Science,84.77,Social_Science,68.9,English,56.06,Second_Language,72.49,73.26,7.33,A,84.49,Low_Risk
STU03034,Sai Mehta,23,Other,Engineering,N/A,Electrical,Semester 3,83.43,4.83,88.02,8.38,8.56,6.57,9.27,Engineering_Mathematics,77.79,Programming,88.99,Data_Structures,66.0,DBMS,63.15,Operating_Systems,62.03,67.8,6.78,B,76.79,Low_Risk
STU03035,Aarav Kapoor,22,Male,Engineering,N/A,Mechanical,Semester 7,100.0,1.18,51.32,5.85,4.0,4.56,7.73,Engineering_Mathematics,57.52,Programming,55.15,Data_Structures,59.65,DBMS,56.86,Operating_Systems,55.05,61.57,6.16,B,62.41,Medium_Risk
STU03036,Rahul Reddy,19,Female,Diploma,N/A,Polytechnic - Mechanical,Semester 2,79.82,5.35,88.47,5.51,8.31,7.35,6.52,Core_Subject_1,64.71,Core_Subject_2,64.06,Laboratory,71.89,Workshop,70.05,Elective,37.86,66.87,6.69,B,74.42,Low_Risk
STU03037,Myra Pillai,19,Male,Arts_Science,N/A,Mathematics,Semester 1,84.43,4.52,50.54,6.24,6.7,2.34,6.25,Core_Subject_1,64.72,Core_Subject_2,70.96,Core_Subject_3,65.52,Language,52.76,Elective,76.16,54.98,5.5,C,67.47,Medium_Risk
STU03038,Arjun Iyer,26,Other,Postgraduate,N/A,M.Com,Semester 1,63.61,5.53,74.65,7.96,7.3,5.06,7.54,Core_Subject_1,68.57,Core_Subject_2,52.3,Research_Methodology,61.15,Elective,64.03,Seminar,63.01,62.7,6.27,B,66.46,Medium_Risk
STU03039,Om Sharma,29,Other,Postgraduate,N/A,M.A Economics,Semester 3,100.0,7.04,85.69,5.3,4.82,5.3,4.58,Core_Subject_1,75.62,Core_Subject_2,65.82,Research_Methodology,67.17,Elective,51.04,Seminar,54.59,63.07,6.31,B,85.45,Low_Risk
STU03040,Myra Kumar,22,Male,Commerce,N/A,Economics,Semester 2,95.47,6.36,77.48,5.61,6.49,4.56,7.24,Accountancy,72.08,Business_Studies,66.62,Economics,65.77,Statistics,78.54,Elective,68.56,63.9,6.39,B,82.38,Low_Risk
STU03041,Pooja Agarwal,14,Female,School,CBSE,General,Class 8,69.01,6.92,87.23,5.45,5.65,3.15,7.21,Mathematics,68.63,Science,46.8,Social_Science,53.36,English,54.2,Second_Language,63.5,59.05,5.9,C,73.22,Low_Risk
STU03042,Sai Pillai,23,Female,Arts_Science,N/A,Mathematics,Semester 3,85.47,0.3,74.2,7.33,6.65,2.16,7.23,Core_Subject_1,57.91,Core_Subject_2,62.22,Core_Subject_3,72.85,Language,55.16,Elective,73.0,63.43,6.34,B,61.55,Medium_Risk
STU03043,Krishna Sharma,21,Male,Commerce,N/A,Accounting & Finance,Semester 3,55.98,3.71,92.34,5.38,6.73,1.57,7.78,Accountancy,62.47,Business_Studies,55.65,Economics,71.43,Statistics,70.68,Elective,52.69,65.61,6.56,B,62.99,Medium_Risk
STU03044,Aditya Iyer,25,Female,Postgraduate,N/A,M.Sc Computer Science,Semester 4,96.03,4.33,67.91,7.33,5.88,3.56,6.72,Core_Subject_1,73.5,Core_Subject_2,76.26,Research_Methodology,59.47,Elective,68.25,Seminar,62.61,63.45,6.34,B,75.03,Low_Risk
STU03045,Nikhil Rao,27,Female,Postgraduate,N/A,MBA,Semester 3,94.5,4.18,79.0,5.42,4.72,4.02,7.02,Core_Subject_1,65.94,Core_Subject_2,63.46,Research_Methodology,57.08,Elective,75.26,Seminar,52.15,59.3,5.93,C,75.03,Low_Risk
STU03046,Navya Desai,20,Male,Diploma,N/A,Polytechnic - Mechanical,Semester 5,85.56,3.42,88.4,7.15,2.38,0.0,6.2,Core_Subject_1,54.97,Core_Subject_2,63.3,Laboratory,63.64,Workshop,58.27,Elective,71.84,69.61,6.96,B,71.79,Low_Risk
STU03047,Yash Rao,12,Male,School,State_Board,General,Class 12,89.23,4.59,60.15,7.94,7.92,1.5,7.37,Mathematics,81.77,Science,66.48,Social_Science,80.26,English,72.7,Second_Language,61.29,65.58,6.56,B,72.86,Low_Risk
STU03048,Amit Singh,22,Other,Arts_Science,N/A,Psychology,Semester 4,77.8,4.47,88.59,7.93,6.73,7.14,4.46,Core_Subject_1,69.5,Core_Subject_2,65.77,Core_Subject_3,60.84,Language,44.09,Elective,64.73,66.17,6.62,B,71.38,Low_Risk
STU03049,Sanjay Iyer,21,Other,Postgraduate,N/A,M.Sc Computer Science,Semester 4,94.47,5.6,49.48,8.23,4.17,1.35,8.92,Core_Subject_1,64.69,Core_Subject_2,68.2,Research_Methodology,56.23,Elective,80.08,Seminar,47.55,59.13,5.91,C,72.81,Low_Risk
STU03050,Nikhil Reddy,19,Other,Arts_Science,N/A,English Literature,Semester 4,81.24,2.79,69.64,6.08,8.42,5.15,7.84,Core_Subject_1,54.51,Core_Subject_2,52.39,Core_Subject_3,60.01,Language,58.31,Elective,64.78,54.3,5.43,C,63.84,Medium_Risk
STU03051,Ishaan Bansal,19,Female,Engineering,N/A,Computer Science,Semester 8,89.21,3.76,74.84,7.41,4.38,2.08,5.03,Engineering_Mathematics,86.4,Programming,61.73,Data_Structures,70.36,DBMS,74.74,Operating_Systems,62.24,72.83,7.28,A,73.36,Low_Risk
STU03052,Sara Gupta,17,Female,Commerce,N/A,Banking,Semester 5,90.85,6.01,84.77,4.78,7.27,2.65,6.72,Accountancy,68.63,Business_Studies,78.11,Economics,75.17,Statistics,75.12,Elective,58.13,64.76,6.48,B,81.54,Low_Risk
STU03053,Aadhya Pillai,27,Other,Postgraduate,N/A,MBA,Semester 3,64.6,7.68,87.51,6.42,3.92,3.07,8.57,Core_Subject_1,79.07,Core_Subject_2,80.56,Research_Methodology,34.94,Elective,61.0,Seminar,71.33,58.09,5.81,C,75.66,Low_Risk
STU03054,Nikhil Agarwal,19,Female,Commerce,N/A,B.Com General,Semester 5,82.87,3.32,95.08,6.65,3.28,3.11,5.75,Accountancy,67.9,Business_Studies,58.76,Economics,65.28,Statistics,69.83,Elective,47.31,60.21,6.02,B,71.78,Low_Risk
STU03055,Diya Joshi,13,Male,School,State_Board,General,Class 6,93.39,5.31,71.5,7.65,8.7,5.57,6.05,Mathematics,79.05,Science,68.71,Social_Science,59.41,English,77.82,Second_Language,69.68,75.28,7.53,A,78.0,Low_Risk
STU03056,Rahul Bansal,20,Female,Engineering,N/A,Civil,Semester 2,89.08,2.27,83.55,4.95,6.17,8.16,7.36,Engineering_Mathematics,48.23,Programming,58.53,Data_Structures,33.14,DBMS,71.16,Operating_Systems,62.42,56.91,5.69,C,67.24,Medium_Risk
STU03057,Diya Pillai,19,Other,Commerce,N/A,Accounting & Finance,Semester 6,72.42,4.5,100.0,6.68,5.46,2.44,7.72,Accountancy,58.08,Business_Studies,61.0,Economics,53.41,Statistics,63.89,Elective,44.31,65.78,6.58,B,70.64,Low_Risk
STU03058,Aanya Kapoor,21,Male,Diploma,N/A,Polytechnic - Mechanical,Semester 1,82.26,3.15,100.0,6.89,6.28,5.54,7.49,Core_Subject_1,58.35,Core_Subject_2,70.03,Laboratory,59.5,Workshop,64.09,Elective,68.0,56.24,5.62,C,72.66,Low_Risk
STU03059,Ishaan Patel,24,Other,Postgraduate,N/A,MBA,Semester 4,78.37,4.71,77.93,7.87,7.67,7.58,9.24,Core_Subject_1,57.26,Core_Subject_2,63.68,Research_Methodology,64.68,Elective,65.7,Seminar,62.28,59.62,5.96,C,70.47,Low_Risk
STU03060,Om Kapoor,13,Female,School,ICSE,General,Class 9,77.38,6.56,86.79,5.23,8.65,4.63,5.07,Mathematics,70.16,Science,65.29,Social_Science,62.15,English,62.26,Second_Language,69.92,73.48,7.35,A,77.33,Low_Risk
STU03061,Ishita Kumar,25,Other,Postgraduate,N/A,MBA,Semester 4,85.36,4.34,67.76,7.27,4.86,7.01,7.24,Core_Subject_1,57.65,Core_Subject_2,54.72,Research_Methodology,54.27,Elective,75.74,Seminar,54.09,55.83,5.58,C,69.11,Low_Risk
STU03062,Reyansh Singh,21,Other,Diploma,N/A,Polytechnic - Mechanical,Semester 5,85.32,7.88,80.32,7.84,9.41,4.61,3.84,Core_Subject_1,63.34,Core_Subject_2,60.25,Laboratory,72.21,Workshop,80.85,Elective,66.87,54.58,5.46,C,82.81,Low_Risk
STU03063,Kavya Kapoor,19,Other,Diploma,N/A,Polytechnic - Mechanical,Semester 7,69.37,1.16,54.36,6.49,5.19,5.55,6.1,Core_Subject_1,49.28,Core_Subject_2,53.35,Laboratory,58.43,Workshop,44.22,Elective,52.13,45.08,4.51,D,50.92,High_Risk
STU03064,Aadhya Kapoor,22,Other,Arts_Science,N/A,English Literature,Semester 2,57.01,3.11,79.07,6.09,6.74,4.83,6.7,Core_Subject_1,63.44,Core_Subject_2,65.31,Core_Subject_3,57.05,Language,61.5,Elective,64.85,46.49,4.65,D,59.16,High_Risk
STU03065,Rohan Chopra,12,Male,School,CBSE,General,Class 11,79.6,4.92,52.21,6.37,7.61,2.29,7.28,Mathematics,61.53,Science,61.61,Social_Science,54.14,English,55.73,Second_Language,70.2,62.15,6.22,B,65.76,Medium_Risk
STU03066,Neha Verma,26,Male,Postgraduate,N/A,MBA,Semester 1,65.26,7.56,62.04,7.22,6.7,5.49,7.85,Core_Subject_1,56.41,Core_Subject_2,79.64,Research_Methodology,92.56,Elective,57.2,Seminar,42.75,51.68,5.17,C,70.59,Low_Risk
STU03067,Arjun Gupta,20,Other,Arts_Science,N/A,Psychology,Semester 3,78.59,5.32,62.93,5.87,4.55,8.09,3.3,Core_Subject_1,68.1,Core_Subject_2,41.76,Core_Subject_3,71.64,Language,53.88,Elective,63.76,43.54,4.35,D,68.36,Low_Risk
STU03068,Divya Patel,28,Male,Postgraduate,N/A,M.Com,Semester 2,68.81,4.61,60.01,6.75,7.72,6.66,7.17,Core_Subject_1,49.03,Core_Subject_2,55.62,Research_Methodology,63.64,Elective,59.08,Seminar,66.45,59.86,5.99,C,62.3,Medium_Risk
STU03069,Aditya Menon,17,Other,Diploma,N/A,Polytechnic - Computer,Semester 3,68.74,3.43,83.9,7.24,6.07,1.39,8.02,Core_Subject_1,75.89,Core_Subject_2,74.35,Laboratory,61.44,Workshop,88.39,Elective,66.69,70.65,7.06,A,67.75,Medium_Risk
STU03070,Sara Nair,23,Male,Arts_Science,N/A,Psychology,Semester 8,79.38,2.73,73.31,7.88,8.68,1.18,5.37,Core_Subject_1,61.5,Core_Subject_2,58.95,Core_Subject_3,68.17,Language,51.3,Elective,52.14,62.23,6.22,B,63.88,Medium_Risk
